index,Customer ID,Recency,Frequency,Monetary,Cluster,Segment
1148,13508.0,244,2,287.05,4,À Risque ⚠️
1149,13509.0,9,8,1114.72,4,À Risque ⚠️
1150,13510.0,1,11,4558.29,4,À Risque ⚠️
1151,13511.0,677,1,282.76,0,Perdus 💤
1152,13512.0,261,4,713.39,4,À Risque ⚠️
1153,13513.0,127,3,824.59,4,À Risque ⚠️
1154,13514.0,74,4,815.9000000000001,4,À Risque ⚠️
1155,13515.0,73,6,1265.82,4,À Risque ⚠️
1156,13516.0,21,4,1685.26,4,À Risque ⚠️
1157,13517.0,60,3,2128.42,4,À Risque ⚠️
1158,13518.0,86,1,627.16,4,À Risque ⚠️
1159,13519.0,78,2,343.21,4,À Risque ⚠️
1160,13520.0,59,11,6606.0,4,À Risque ⚠️
1161,13521.0,1,3,1071.73,4,À Risque ⚠️
1162,13522.0,30,1,125.80000000000001,4,À Risque ⚠️
1163,13523.0,33,6,4534.57,4,À Risque ⚠️
1164,13524.0,41,5,680.1800000000001,4,À Risque ⚠️
1165,13525.0,15,2,628.78,4,À Risque ⚠️
1166,13526.0,738,2,1182.0,0,Perdus 💤
1167,13527.0,34,12,4541.29,4,À Risque ⚠️
1168,13529.0,79,2,307.76,4,À Risque ⚠️
1169,13530.0,634,1,402.97999999999996,0,Perdus 💤
1170,13531.0,205,6,1433.07,4,À Risque ⚠️
1171,13532.0,34,1,210.31,4,À Risque ⚠️
1172,13533.0,183,3,269.09,4,À Risque ⚠️
1173,13534.0,2,35,7720.9,1,Prometteurs 🌱
1174,13535.0,403,1,89.5,0,Perdus 💤
1175,13536.0,1,7,3444.39,4,À Risque ⚠️
1176,13537.0,426,2,717.85,0,Perdus 💤
1177,13538.0,43,12,3103.13,4,À Risque ⚠️
1178,13539.0,86,7,1569.3600000000001,4,À Risque ⚠️
1179,13540.0,467,3,632.39,0,Perdus 💤
1180,13541.0,427,2,785.25,0,Perdus 💤
1181,13542.0,377,17,3959.4900000000002,0,Perdus 💤
1182,13543.0,634,2,1439.6100000000001,0,Perdus 💤
1183,13544.0,40,6,790.2,4,À Risque ⚠️
1184,13545.0,391,2,364.93,0,Perdus 💤
1185,13546.0,12,5,1086.24,4,À Risque ⚠️
1186,13547.0,408,1,167.08,0,Perdus 💤
1187,13548.0,96,3,901.44,4,À Risque ⚠️
1188,13549.0,26,8,1005.8,4,À Risque ⚠️
1189,13550.0,383,1,342.55,0,Perdus 💤
1190,13551.0,319,2,244.2,0,Perdus 💤
1191,13552.0,66,22,6948.92,1,Prometteurs 🌱
1192,13553.0,675,1,499.6,0,Perdus 💤
1193,13554.0,380,7,1629.35,0,Perdus 💤
1194,13555.0,74,13,8891.84,4,À Risque ⚠️
1195,13556.0,429,2,200.82,0,Perdus 💤
1196,13557.0,28,13,3032.26,4,À Risque ⚠️
1197,13558.0,6,4,594.52,4,À Risque ⚠️
1198,13559.0,513,2,990.0,0,Perdus 💤
1199,13560.0,7,1,171.42000000000002,4,À Risque ⚠️
1200,13561.0,216,11,1803.4,4,À Risque ⚠️
1201,13562.0,82,8,4838.18,4,À Risque ⚠️
1202,13563.0,84,2,777.53,4,À Risque ⚠️
1203,13564.0,144,37,16498.97,1,Prometteurs 🌱
1204,13565.0,19,3,414.8,4,À Risque ⚠️
1205,13566.0,41,5,1688.6,4,À Risque ⚠️
1206,13567.0,428,4,1079.29,0,Perdus 💤
1207,13568.0,173,1,187.05,4,À Risque ⚠️
1208,13569.0,17,4,726.54,4,À Risque ⚠️
1209,13570.0,243,1,239.49,4,À Risque ⚠️
1210,13571.0,13,26,4537.26,1,Prometteurs 🌱
1211,13572.0,206,1,1384.25,4,À Risque ⚠️
1212,13573.0,50,6,904.52,4,À Risque ⚠️
1213,13574.0,411,1,404.45,0,Perdus 💤
1214,13575.0,23,5,732.0699999999999,4,À Risque ⚠️
1215,13576.0,10,28,11202.59,1,Prometteurs 🌱
1216,13577.0,25,11,3489.28,4,À Risque ⚠️
1217,13578.0,409,1,147.66,0,Perdus 💤
1218,13579.0,15,5,1374.34,4,À Risque ⚠️
1219,13580.0,406,1,107.75,0,Perdus 💤
1220,13581.0,309,2,280.53000000000003,0,Perdus 💤
1221,13582.0,390,2,241.68,0,Perdus 💤
1222,13583.0,156,2,1445.031,4,À Risque ⚠️
1223,13584.0,307,3,385.7,0,Perdus 💤
1224,13585.0,531,3,684.54,0,Perdus 💤
1225,13586.0,541,1,127.28,0,Perdus 💤
1226,13587.0,64,4,1673.5,4,À Risque ⚠️
1227,13588.0,16,9,2478.95,4,À Risque ⚠️
1228,13589.0,15,6,1120.74,4,À Risque ⚠️
1229,13590.0,11,18,6336.04,1,Prometteurs 🌱
1230,13591.0,65,7,2093.94,4,À Risque ⚠️
1231,13592.0,36,4,247.95999999999998,4,À Risque ⚠️
1232,13593.0,108,14,5493.29,4,À Risque ⚠️
1233,13594.0,53,2,533.32,4,À Risque ⚠️
1234,13595.0,517,3,784.48,0,Perdus 💤
1235,13596.0,6,2,664.11,4,À Risque ⚠️
1236,13597.0,400,2,396.71,0,Perdus 💤
1237,13598.0,47,5,761.96,4,À Risque ⚠️
1238,13599.0,1,33,9811.04,1,Prometteurs 🌱
1239,13600.0,312,2,518.42,0,Perdus 💤
1240,13601.0,45,4,1159.99,4,À Risque ⚠️
1241,13602.0,65,4,1025.17,4,À Risque ⚠️
1242,13603.0,26,1,164.34,4,À Risque ⚠️
1243,13604.0,659,1,717.62,0,Perdus 💤
1244,13605.0,387,2,522.67,0,Perdus 💤
1245,13606.0,29,3,276.75,4,À Risque ⚠️
1246,13607.0,40,2,1075.81,4,À Risque ⚠️
1247,13608.0,541,1,232.05,0,Perdus 💤
1248,13609.0,593,1,167.35,0,Perdus 💤
1249,13610.0,12,14,2103.71,4,À Risque ⚠️
1250,13611.0,89,10,3297.9300000000003,4,À Risque ⚠️
1251,13612.0,633,1,818.29,0,Perdus 💤
1252,13613.0,453,5,1039.8500000000001,0,Perdus 💤
1253,13614.0,24,6,2332.74,4,À Risque ⚠️
1254,13615.0,319,8,6272.53,0,Perdus 💤
1255,13616.0,568,2,283.85,0,Perdus 💤
1256,13617.0,40,8,1278.75,4,À Risque ⚠️
1257,13618.0,174,1,177.34,4,À Risque ⚠️
1258,13619.0,545,2,224.94,0,Perdus 💤
1259,13620.0,528,1,112.34,0,Perdus 💤
1260,13621.0,117,1,213.85,4,À Risque ⚠️
1261,13622.0,696,1,658.95,0,Perdus 💤
1262,13623.0,31,10,2533.06,4,À Risque ⚠️
1263,13624.0,388,1,462.08,0,Perdus 💤
1264,13625.0,597,1,301.26,0,Perdus 💤
1265,13626.0,253,2,707.04,4,À Risque ⚠️
1266,13627.0,59,7,2245.9,4,À Risque ⚠️
1267,13628.0,676,1,310.14,0,Perdus 💤
1268,13629.0,23,19,13370.86,1,Prometteurs 🌱
1269,13630.0,5,7,2031.78,4,À Risque ⚠️
1270,13631.0,100,11,3070.42,4,À Risque ⚠️
1271,13632.0,25,8,3645.81,4,À Risque ⚠️
1272,13634.0,33,16,5033.77,4,À Risque ⚠️
1273,13635.0,68,4,2999.16,4,À Risque ⚠️
1274,13636.0,37,5,949.12,4,À Risque ⚠️
1275,13637.0,52,3,804.3,4,À Risque ⚠️
1276,13638.0,16,1,122.64,4,À Risque ⚠️
1277,13639.0,74,2,1346.27,4,À Risque ⚠️
1278,13640.0,611,1,405.0,0,Perdus 💤
1279,13641.0,641,5,1016.47,0,Perdus 💤
1280,13642.0,216,4,472.2,4,À Risque ⚠️
1281,13643.0,31,10,2156.77,4,À Risque ⚠️
1282,13644.0,16,4,2624.26,4,À Risque ⚠️
1283,13645.0,120,1,252.1,4,À Risque ⚠️
1284,13646.0,400,2,326.25,0,Perdus 💤
1285,13647.0,10,8,3041.68,4,À Risque ⚠️
1286,13648.0,400,8,1764.02,0,Perdus 💤
1287,13649.0,257,6,1453.68,4,À Risque ⚠️
1288,13650.0,17,10,3288.0,4,À Risque ⚠️
1289,13651.0,35,3,226.85,4,À Risque ⚠️
1290,13652.0,46,5,2262.05,4,À Risque ⚠️
1291,13653.0,488,1,152.2,0,Perdus 💤
1292,13654.0,43,11,6308.0,4,À Risque ⚠️
1293,13655.0,114,6,2280.51,4,À Risque ⚠️
1294,13656.0,165,4,1078.85,4,À Risque ⚠️
1295,13657.0,11,2,382.14,4,À Risque ⚠️
1296,13658.0,10,9,6025.5,4,À Risque ⚠️
1297,13659.0,206,12,4884.68,4,À Risque ⚠️
1298,13660.0,400,1,306.64,0,Perdus 💤
1299,13661.0,603,1,325.24,0,Perdus 💤
1300,13662.0,86,11,2233.61,4,À Risque ⚠️
1301,13663.0,179,5,2047.51,4,À Risque ⚠️
1302,13665.0,386,3,1711.6599999999999,0,Perdus 💤
1303,13666.0,60,5,127.89999999999999,4,À Risque ⚠️
1304,13667.0,149,1,299.05,4,À Risque ⚠️
1305,13668.0,3,35,12948.48,1,Prometteurs 🌱
1306,13669.0,51,3,413.55,4,À Risque ⚠️
1307,13670.0,75,1,349.7,4,À Risque ⚠️
1308,13671.0,395,1,172.6,0,Perdus 💤
1309,13672.0,301,3,419.92,0,Perdus 💤
1310,13673.0,19,2,387.44,4,À Risque ⚠️
1311,13674.0,433,1,240.68,0,Perdus 💤
1312,13675.0,151,2,486.82000000000005,4,À Risque ⚠️
1313,13676.0,539,2,243.9,0,Perdus 💤
1314,13677.0,405,2,551.24,0,Perdus 💤
1315,13678.0,152,1,232.6,4,À Risque ⚠️
1316,13679.0,494,3,281.26,0,Perdus 💤
1317,13680.0,1,12,11419.67,4,À Risque ⚠️
1318,13681.0,18,4,827.83,4,À Risque ⚠️
1319,13682.0,187,1,59.5,4,À Risque ⚠️
1320,13683.0,458,1,258.6,0,Perdus 💤
1321,13684.0,286,4,594.88,0,Perdus 💤
1322,13685.0,3,7,3119.44,4,À Risque ⚠️
1323,13686.0,183,3,409.04,4,À Risque ⚠️
1324,13687.0,438,1,11880.84,0,Perdus 💤
1325,13688.0,635,1,375.5,0,Perdus 💤
1326,13689.0,63,2,1259.5,4,À Risque ⚠️
1327,13690.0,59,1,172.25,4,À Risque ⚠️
1328,13691.0,396,1,212.78,0,Perdus 💤
1329,13692.0,25,5,3114.4,4,À Risque ⚠️
1330,13693.0,374,9,2011.82,0,Perdus 💤
1331,13694.0,4,143,195640.69,2,Loyal Customers 🥈
1332,13695.0,31,16,2770.73,4,À Risque ⚠️
1333,13696.0,422,3,2020.4,0,Perdus 💤
1334,13697.0,39,1,151.29999999999998,4,À Risque ⚠️
1335,13698.0,597,2,451.73,0,Perdus 💤
1336,13699.0,155,2,764.15,4,À Risque ⚠️
1337,13700.0,26,13,2596.9700000000003,4,À Risque ⚠️
1338,13701.0,447,1,161.0,0,Perdus 💤
1339,13702.0,446,1,135.18,0,Perdus 💤
1340,13703.0,318,2,425.56,0,Perdus 💤
1341,13704.0,5,9,2308.06,4,À Risque ⚠️
1342,13705.0,8,7,1717.19,4,À Risque ⚠️
1343,13706.0,303,2,631.17,0,Perdus 💤
1344,13707.0,267,5,3365.86,4,À Risque ⚠️
1345,13708.0,271,1,285.33,0,Perdus 💤
1346,13709.0,4,18,7571.35,1,Prometteurs 🌱
1347,13710.0,32,3,509.52,4,À Risque ⚠️
1348,13711.0,219,9,1792.26,4,À Risque ⚠️
1349,13712.0,247,2,766.42,4,À Risque ⚠️
1350,13713.0,408,3,740.76,0,Perdus 💤
1351,13714.0,465,1,161.35,0,Perdus 💤
1352,13715.0,281,17,8153.04,4,À Risque ⚠️
1353,13716.0,269,1,138.28,0,Perdus 💤
1354,13717.0,32,8,1763.3,4,À Risque ⚠️
1355,13718.0,246,2,306.55,4,À Risque ⚠️
1356,13719.0,15,11,2783.08,4,À Risque ⚠️
1357,13720.0,117,4,799.9,4,À Risque ⚠️
1358,13721.0,36,2,741.54,4,À Risque ⚠️
1359,13722.0,132,10,5635.41,4,À Risque ⚠️
1360,13723.0,217,6,1194.08,4,À Risque ⚠️
1361,13724.0,637,1,213.01,0,Perdus 💤
1362,13725.0,50,8,1980.56,4,À Risque ⚠️
1363,13726.0,39,2,1079.6599999999999,4,À Risque ⚠️
1364,13727.0,29,8,1074.15,4,À Risque ⚠️
1365,13728.0,37,16,2855.17,4,À Risque ⚠️
1366,13729.0,436,3,724.73,0,Perdus 💤
1367,13730.0,136,2,752.6,4,À Risque ⚠️
1368,13731.0,219,2,610.59,4,À Risque ⚠️
1369,13732.0,28,1,491.86,4,À Risque ⚠️
1370,13733.0,411,2,487.03000000000003,0,Perdus 💤
1371,13734.0,509,4,6695.6900000000005,0,Perdus 💤
1372,13735.0,25,13,9762.77,4,À Risque ⚠️
1373,13736.0,5,7,2752.47,4,À Risque ⚠️
1374,13737.0,200,1,339.59999999999997,4,À Risque ⚠️
1375,13738.0,396,1,434.78000000000003,0,Perdus 💤
1376,13739.0,18,2,292.2,4,À Risque ⚠️
1377,13740.0,241,5,1582.77,4,À Risque ⚠️
1378,13741.0,72,3,668.4300000000001,4,À Risque ⚠️
1379,13742.0,17,12,3107.87,4,À Risque ⚠️
1380,13743.0,3,7,1341.6,4,À Risque ⚠️
1381,13744.0,95,2,1080.52,4,À Risque ⚠️
1382,13745.0,162,2,777.36,4,À Risque ⚠️
1383,13746.0,414,1,176.69,0,Perdus 💤
1384,13747.0,374,2,169.79999999999998,0,Perdus 💤
1385,13748.0,96,9,2064.35,4,À Risque ⚠️
1386,13750.0,54,11,3602.1800000000003,4,À Risque ⚠️
1387,13751.0,288,1,296.25,0,Perdus 💤
1388,13752.0,124,7,1579.8300000000002,4,À Risque ⚠️
1389,13753.0,288,4,2094.57,0,Perdus 💤
1390,13754.0,152,3,447.05,4,À Risque ⚠️
1391,13755.0,4,9,2108.06,4,À Risque ⚠️
1392,13756.0,2,23,8655.95,1,Prometteurs 🌱
1393,13757.0,675,1,195.55,0,Perdus 💤
1394,13758.0,12,15,8698.13,4,À Risque ⚠️
1395,13759.0,33,2,659.4100000000001,4,À Risque ⚠️
1396,13760.0,54,5,1363.6399999999999,4,À Risque ⚠️
1397,13761.0,50,6,1952.17,4,À Risque ⚠️
1398,13762.0,219,5,2472.48,4,À Risque ⚠️
1399,13763.0,63,3,5217.4400000000005,4,À Risque ⚠️
1400,13764.0,71,6,2919.62,4,À Risque ⚠️
1401,13765.0,653,1,352.821,0,Perdus 💤
1402,13766.0,495,1,190.35,0,Perdus 💤
1403,13767.0,2,73,33903.57,1,Prometteurs 🌱
1404,13768.0,727,2,875.97,0,Perdus 💤
1405,13769.0,2,20,5478.12,1,Prometteurs 🌱
1406,13770.0,422,4,785.37,0,Perdus 💤
1407,13771.0,64,9,5728.82,4,À Risque ⚠️
1408,13772.0,34,8,3100.02,4,À Risque ⚠️
1409,13773.0,397,2,301.54,0,Perdus 💤
1410,13774.0,82,1,345.0,4,À Risque ⚠️
1411,13775.0,591,1,1049.66,0,Perdus 💤
1412,13776.0,428,2,623.98,0,Perdus 💤
1413,13777.0,1,61,49638.26,1,Prometteurs 🌱
1414,13778.0,103,4,1124.49,4,À Risque ⚠️
1415,13779.0,516,1,161.13,0,Perdus 💤
1416,13780.0,7,3,732.07,4,À Risque ⚠️
1417,13781.0,251,3,778.83,4,À Risque ⚠️
1418,13782.0,13,13,1786.08,4,À Risque ⚠️
1419,13783.0,488,4,1542.09,0,Perdus 💤
1420,13784.0,10,14,2910.23,4,À Risque ⚠️
1421,13785.0,429,4,542.49,0,Perdus 💤
1422,13786.0,367,6,3127.99,0,Perdus 💤
1423,13787.0,76,6,1222.5,4,À Risque ⚠️
1424,13788.0,505,1,3.75,0,Perdus 💤
1425,13789.0,388,1,239.45999999999998,0,Perdus 💤
1426,13790.0,4,1,348.8,4,À Risque ⚠️
1427,13791.0,128,2,1516.0,4,À Risque ⚠️
1428,13792.0,66,3,383.95,4,À Risque ⚠️
1429,13793.0,647,1,96.0,0,Perdus 💤
1430,13794.0,547,1,126.03,0,Perdus 💤
1431,13795.0,388,4,836.3,0,Perdus 💤
1432,13796.0,499,1,289.7,0,Perdus 💤
1433,13797.0,437,3,1179.45,0,Perdus 💤
1434,13798.0,1,110,75428.87,2,Loyal Customers 🥈
1435,13799.0,117,9,2803.57,4,À Risque ⚠️
1436,13800.0,310,3,1679.56,0,Perdus 💤
1437,13801.0,67,1,324.8,4,À Risque ⚠️
1438,13802.0,139,19,26259.11,1,Prometteurs 🌱
1439,13803.0,255,3,1338.91,4,À Risque ⚠️
1440,13804.0,31,9,3161.12,4,À Risque ⚠️
1441,13805.0,52,2,924.6,4,À Risque ⚠️
1442,13806.0,64,1,256.38,4,À Risque ⚠️
1443,13807.0,367,3,422.2,0,Perdus 💤
1444,13808.0,6,5,1747.66,4,À Risque ⚠️
1445,13809.0,305,3,679.7,0,Perdus 💤
1446,13810.0,29,3,1499.01,4,À Risque ⚠️
1447,13811.0,184,3,814.5,4,À Risque ⚠️
1448,13812.0,42,3,539.0,4,À Risque ⚠️
1449,13813.0,40,8,2765.47,4,À Risque ⚠️
1450,13814.0,92,3,2257.32,4,À Risque ⚠️
1451,13815.0,22,8,7475.74,4,À Risque ⚠️
1452,13816.0,24,2,571.6700000000001,4,À Risque ⚠️
1453,13817.0,29,2,382.98,4,À Risque ⚠️
1454,13818.0,430,1,61.28,0,Perdus 💤
1455,13819.0,302,6,2642.35,0,Perdus 💤
1456,13820.0,418,3,652.75,0,Perdus 💤
1457,13821.0,145,6,1379.08,4,À Risque ⚠️
1458,13822.0,6,2,632.0,4,À Risque ⚠️
1459,13823.0,19,7,3403.4500000000003,4,À Risque ⚠️
1460,13824.0,33,12,3314.76,4,À Risque ⚠️
1461,13825.0,622,2,255.59,0,Perdus 💤
1462,13826.0,176,1,189.5,4,À Risque ⚠️
1463,13827.0,58,3,409.8,4,À Risque ⚠️
1464,13828.0,22,1,209.49,4,À Risque ⚠️
1465,13829.0,421,1,102.0,0,Perdus 💤
1466,13830.0,582,1,156.85000000000002,0,Perdus 💤
1467,13831.0,16,18,6585.54,1,Prometteurs 🌱
1468,13832.0,19,2,609.89,4,À Risque ⚠️
1469,13833.0,159,2,700.41,4,À Risque ⚠️
1470,13834.0,577,2,324.19,0,Perdus 💤
1471,13835.0,25,7,1095.27,4,À Risque ⚠️
1472,13836.0,399,2,620.37,0,Perdus 💤
1473,13837.0,212,2,266.59000000000003,4,À Risque ⚠️
1474,13838.0,6,10,1690.07,4,À Risque ⚠️
1475,13839.0,486,1,139.95000000000002,0,Perdus 💤
1476,13840.0,416,1,651.4,0,Perdus 💤
1477,13841.0,253,1,85.0,4,À Risque ⚠️
1478,13842.0,59,18,5319.34,1,Prometteurs 🌱
1479,13843.0,381,1,319.75,0,Perdus 💤
1480,13844.0,11,1,361.62,4,À Risque ⚠️
1481,13845.0,65,1,312.98,4,À Risque ⚠️
1482,13846.0,25,4,1307.79,4,À Risque ⚠️
1483,13847.0,720,1,310.72,0,Perdus 💤
1484,13848.0,92,8,3015.0,4,À Risque ⚠️
1485,13849.0,52,5,3469.3,4,À Risque ⚠️
1486,13850.0,129,1,1595.48,4,À Risque ⚠️
1487,13851.0,96,8,4606.46,4,À Risque ⚠️
1488,13852.0,611,1,187.35000000000002,0,Perdus 💤
1489,13853.0,57,1,1090.14,4,À Risque ⚠️
1490,13854.0,9,39,11944.56,1,Prometteurs 🌱
1491,13855.0,501,4,1310.3400000000001,0,Perdus 💤
1492,13856.0,169,11,1142.03,4,À Risque ⚠️
1493,13857.0,393,6,1001.01,0,Perdus 💤
1494,13858.0,57,1,216.17,4,À Risque ⚠️
1495,13859.0,326,2,515.86,0,Perdus 💤
1496,13860.0,1,5,1245.9,4,À Risque ⚠️
1497,13861.0,429,2,273.26,0,Perdus 💤
1498,13862.0,18,9,2556.09,4,À Risque ⚠️
1499,13863.0,248,4,1239.55,4,À Risque ⚠️
1500,13864.0,387,1,662.4000000000001,0,Perdus 💤
1501,13865.0,58,4,501.56,4,À Risque ⚠️
1502,13866.0,74,1,145.67000000000002,4,À Risque ⚠️
1503,13867.0,31,3,1005.09,4,À Risque ⚠️
1504,13868.0,7,2,3192.54,4,À Risque ⚠️
1505,13869.0,123,10,7996.87,4,À Risque ⚠️
1506,13870.0,2,15,5712.08,4,À Risque ⚠️
1507,13871.0,23,17,7885.85,1,Prometteurs 🌱
1508,13872.0,527,3,919.57,0,Perdus 💤
1509,13873.0,120,8,1038.92,4,À Risque ⚠️
1510,13874.0,358,7,2049.15,0,Perdus 💤
1511,13875.0,54,14,4814.37,4,À Risque ⚠️
1512,13876.0,64,1,122.7,4,À Risque ⚠️
1513,13877.0,86,3,449.68,4,À Risque ⚠️
1514,13878.0,55,4,2416.9,4,À Risque ⚠️
1515,13879.0,646,1,395.5,0,Perdus 💤
1516,13880.0,21,17,4293.86,4,À Risque ⚠️
1517,13881.0,4,43,45179.1,1,Prometteurs 🌱
1518,13882.0,3,5,1191.13,4,À Risque ⚠️
1519,13883.0,11,15,6560.02,4,À Risque ⚠️
1520,13884.0,7,10,1825.03,4,À Risque ⚠️
1521,13885.0,189,2,506.8,4,À Risque ⚠️
1522,13886.0,71,1,243.56,4,À Risque ⚠️
1523,13887.0,204,1,349.55,4,À Risque ⚠️
1524,13888.0,120,7,2001.59,4,À Risque ⚠️
1525,13889.0,93,6,1991.23,4,À Risque ⚠️
1526,13890.0,1,14,2927.38,4,À Risque ⚠️
1527,13891.0,378,3,859.21,0,Perdus 💤
1528,13892.0,27,6,1267.6499999999999,4,À Risque ⚠️
1529,13893.0,298,1,821.1,0,Perdus 💤
1530,13894.0,24,3,564.62,4,À Risque ⚠️
1531,13895.0,28,6,4008.52,4,À Risque ⚠️
1532,13896.0,626,1,388.55,0,Perdus 💤
1533,13897.0,50,3,1160.72,4,À Risque ⚠️
1534,13898.0,326,2,686.4,0,Perdus 💤
1535,13899.0,16,2,388.52,4,À Risque ⚠️
1536,13900.0,183,6,1610.59,4,À Risque ⚠️
1537,13901.0,72,15,5676.34,4,À Risque ⚠️
1538,13902.0,632,5,34095.26,0,Perdus 💤
1539,13903.0,400,1,165.45000000000002,0,Perdus 💤
1540,13904.0,37,2,332.64,4,À Risque ⚠️
1541,13905.0,733,1,312.65,0,Perdus 💤
1542,13906.0,409,1,42.0,0,Perdus 💤
1543,13907.0,692,1,136.8,0,Perdus 💤
1544,13908.0,80,4,2369.55,4,À Risque ⚠️
1545,13909.0,423,2,282.85,0,Perdus 💤
1546,13911.0,57,20,4234.99,1,Prometteurs 🌱
1547,13912.0,424,1,124.95,0,Perdus 💤
1548,13913.0,507,1,42.22,0,Perdus 💤
1549,13914.0,12,2,626.45,4,À Risque ⚠️
1550,13915.0,394,1,70.80000000000001,0,Perdus 💤
1551,13916.0,464,4,1275.81,0,Perdus 💤
1552,13917.0,50,2,272.04,4,À Risque ⚠️
1553,13918.0,50,2,1212.8400000000001,4,À Risque ⚠️
1554,13919.0,59,4,1360.68,4,À Risque ⚠️
1555,13920.0,432,4,1774.68,0,Perdus 💤
1556,13921.0,402,4,730.7,0,Perdus 💤
1557,13922.0,352,3,865.2,0,Perdus 💤
1558,13923.0,54,1,351.13,4,À Risque ⚠️
1559,13924.0,2,6,1838.8500000000001,4,À Risque ⚠️
1560,13925.0,93,4,678.25,4,À Risque ⚠️
1561,13926.0,23,1,223.85000000000002,4,À Risque ⚠️
1562,13927.0,75,2,708.26,4,À Risque ⚠️
1563,13928.0,11,4,464.57,4,À Risque ⚠️
1564,13929.0,169,11,3494.1,4,À Risque ⚠️
1565,13930.0,58,2,337.34,4,À Risque ⚠️
1566,13931.0,96,11,5257.38,4,À Risque ⚠️
1567,13932.0,295,1,307.4,0,Perdus 💤
1568,13933.0,109,2,608.7900000000001,4,À Risque ⚠️
1569,13934.0,264,1,922.1,4,À Risque ⚠️
1570,13935.0,597,3,6116.92,0,Perdus 💤
1571,13936.0,180,3,939.66,4,À Risque ⚠️
1572,13937.0,169,2,880.13,4,À Risque ⚠️
1573,13938.0,35,1,71.66,4,À Risque ⚠️
1574,13939.0,23,7,1560.96,4,À Risque ⚠️
1575,13940.0,17,4,839.14,4,À Risque ⚠️
1576,13941.0,22,15,10027.18,4,À Risque ⚠️
1577,13942.0,535,1,320.0,0,Perdus 💤
1578,13943.0,578,1,246.54,0,Perdus 💤
1579,13944.0,653,1,200.43,0,Perdus 💤
1580,13945.0,395,2,854.15,0,Perdus 💤
1581,13946.0,79,6,1876.23,4,À Risque ⚠️
1582,13947.0,65,1,90.6,4,À Risque ⚠️
1583,13948.0,361,4,548.76,0,Perdus 💤
1584,13949.0,3,6,2427.32,4,À Risque ⚠️
1585,13950.0,11,4,745.06,4,À Risque ⚠️
1586,13951.0,176,3,674.45,4,À Risque ⚠️
1587,13952.0,218,14,12823.521,4,À Risque ⚠️
1588,13953.0,7,12,6640.68,4,À Risque ⚠️
1589,13954.0,2,2,439.92,4,À Risque ⚠️
1590,13955.0,154,3,544.0699999999999,4,À Risque ⚠️
1591,13956.0,5,5,1019.27,4,À Risque ⚠️
1592,13957.0,418,3,458.25,0,Perdus 💤
1593,13958.0,380,8,4709.2300000000005,0,Perdus 💤
1594,13959.0,79,6,1064.77,4,À Risque ⚠️
1595,13960.0,21,2,230.22,4,À Risque ⚠️
1596,13961.0,392,1,538.4,0,Perdus 💤
1597,13962.0,22,3,362.8,4,À Risque ⚠️
1598,13963.0,308,17,2860.57,0,Perdus 💤
1599,13964.0,387,2,438.9,0,Perdus 💤
1600,13965.0,477,3,996.61,0,Perdus 💤
1601,13966.0,435,1,384.26,0,Perdus 💤
1602,13967.0,146,2,166.3,4,À Risque ⚠️
1603,13968.0,423,1,123.66,0,Perdus 💤
1604,13969.0,7,35,12973.460000000001,1,Prometteurs 🌱
1605,13970.0,386,2,846.55,0,Perdus 💤
1606,13971.0,19,14,4667.57,4,À Risque ⚠️
1607,13972.0,71,2,190.25,4,À Risque ⚠️
1608,13973.0,287,1,264.7,0,Perdus 💤
1609,13974.0,49,2,677.72,4,À Risque ⚠️
1610,13975.0,31,12,5256.4,4,À Risque ⚠️
1611,13976.0,207,4,1192.36,4,À Risque ⚠️
1612,13977.0,411,1,519.8100000000001,0,Perdus 💤
1613,13978.0,15,2,196.79000000000002,4,À Risque ⚠️
1614,13979.0,73,7,3379.93,4,À Risque ⚠️
1615,13980.0,60,5,768.82,4,À Risque ⚠️
1616,13981.0,416,1,331.14,0,Perdus 💤
1617,13982.0,39,9,3954.29,4,À Risque ⚠️
1618,13983.0,30,21,6753.89,1,Prometteurs 🌱
1619,13984.0,27,12,1893.8,4,À Risque ⚠️
1620,13985.0,4,22,10020.86,1,Prometteurs 🌱
1621,13986.0,17,1,320.46,4,À Risque ⚠️
1622,13987.0,380,2,682.54,0,Perdus 💤
1623,13988.0,20,8,4757.8,4,À Risque ⚠️
1624,13989.0,66,5,2026.06,4,À Risque ⚠️
1625,13990.0,213,1,311.3,4,À Risque ⚠️
1626,13991.0,12,6,852.88,4,À Risque ⚠️
1627,13992.0,30,3,219.5,4,À Risque ⚠️
1628,13993.0,43,19,6775.71,1,Prometteurs 🌱
1629,13994.0,4,6,2274.14,4,À Risque ⚠️
1630,13995.0,15,14,3902.01,4,À Risque ⚠️
1631,13996.0,386,2,895.76,0,Perdus 💤
1632,13997.0,519,3,376.46,0,Perdus 💤
1633,13998.0,447,3,566.7,0,Perdus 💤
1634,13999.0,10,29,9502.26,1,Prometteurs 🌱
1635,14000.0,211,5,2046.3400000000001,4,À Risque ⚠️
1636,14001.0,46,9,4228.85,4,À Risque ⚠️
1637,14002.0,134,2,529.73,4,À Risque ⚠️
1638,14003.0,733,1,209.41,0,Perdus 💤
1639,14004.0,43,11,6258.45,4,À Risque ⚠️
1640,14005.0,10,5,2874.72,4,À Risque ⚠️
1641,14006.0,116,7,2196.67,4,À Risque ⚠️
